TEMP,TSUSC,CSUSC,NSUSC,BULKS,FERRT,FERRB,TIME,NONAME
258.7,0.2,0,0,0,0,0,1070,
263.6,0.5,0,0,0,0,0,1093,
267.8,0.7,0,0,0,0,0,1115,
272.3,0.9,0,0,0,0,0,1137,
277.6,1.1,0,0,0,0,0,1160,
281.7,1.3,0,0,0,0,0,1182,
286.8,1.6,0,0,0,0,0,1204,
291.3,1.8,0,0,0,0,0,1227,
295.7,2,0,0,0,0,0,1249,
301.1,2.2,0,0,0,0,0,1271,
305.6,2.4,0,0,0,0,0,1293,
309.5,2.6,0,0,0,0,0,1316,
315.2,2.8,0,0,0,0,0,1338,
319.7,3,0,0,0,0,0,1360,
324.2,3.2,0,0,0,0,0,1383,
328.7,3.5,0,0,0,0,0,1405,
333.6,3.7,0,0,0,0,0,1427,
338.1,4,0,0,0,0,0,1449,
343.8,4.2,0,0,0,0,0,1472,
348.1,4.5,0,0,0,0,0,1494,
353.2,4.8,0,0,0,0,0,1517,
358.1,5.2,0,0,0,0,0,1539,
362.1,5.5,0,0,0,0,0,1561,
366.4,5.8,0,0,0,0,0,1584,
371.6,6.1,0,0,0,0,0,1606,
375.6,6.4,0,0,0,0,0,1628,
380.5,6.8,0,0,0,0,0,1651,
385.4,7.2,0,0,0,0,0,1673,
390.3,7.5,0,0,0,0,0,1695,
395.3,7.9,0,0,0,0,0,1717,
398.7,8.3,0,0,0,0,0,1740,
404.3,8.6,0,0,0,0,0,1762,
408.3,9,0,0,0,0,0,1784,
413.3,9.3,0,0,0,0,0,1807,
418.2,9.8,0,0,0,0,0,1829,
422.9,10.3,0,0,0,0,0,1851,
427.3,10.7,0,0,0,0,0,1874,
432.6,11.2,0,0,0,0,0,1896,
437.3,11.7,0,0,0,0,0,1918,
442.3,12.2,0,0,0,0,0,1940,
447.3,12.8,0,0,0,0,0,1963,
451.7,13.3,0,0,0,0,0,1985,
457.1,14,0,0,0,0,0,2007,
461.5,14.7,0,0,0,0,0,2029,
466.3,15.2,0,0,0,0,0,2052,
470.1,15.9,0,0,0,0,0,2074,
474.9,16.5,0,0,0,0,0,2096,
481.1,17.2,0,0,0,0,0,2119,
485.6,17.9,0,0,0,0,0,2141,
490.7,18.6,0,0,0,0,0,2163,
495.5,19.3,0,0,0,0,0,2185,
500,20,0,0,0,0,0,2208,
504.5,20.7,0,0,0,0,0,2230,
508.4,21.4,0,0,0,0,0,2252,
514.5,22.2,0,0,0,0,0,2274,
519.3,23,0,0,0,0,0,2297,
523.2,23.7,0,0,0,0,0,2319,
529.6,24.4,0,0,0,0,0,2341,
534.8,25.1,0,0,0,0,0,2364,
539.7,25.7,0,0,0,0,0,2386,
544.5,26.4,0,0,0,0,0,2408,
549.1,27,0,0,0,0,0,2430,
554.6,27.6,0,0,0,0,0,2453,
559.5,28.2,0,0,0,0,0,2475,
563.5,28.7,0,0,0,0,0,2497,
568.8,29.3,0,0,0,0,0,2519,
573.7,29.9,0,0,0,0,0,2542,
578.3,30.6,0,0,0,0,0,2564,
582.6,31.5,0,0,0,0,0,2586,
586.7,32.5,0,0,0,0,0,2608,
592.2,33.6,0,0,0,0,0,2630,
596,30.7,0,0,0,0,0,2653,
601,-15.7,0,0,0,0,0,2675,
605.9,-58.9,0,0,0,0,0,2697,
610.6,-92.5,0,0,0,0,0,2719,
614.1,-104.8,0,0,0,0,0,2741,
616.3,-119.5,0,0,0,0,0,2763,
616.9,-125,0,0,0,0,0,2785,
619.4,-127.6,0,0,0,0,0,2807,
620.3,-128.8,0,0,0,0,0,2829,
621.6,-129.6,0,0,0,0,0,2851,
623.5,-130.4,0,0,0,0,0,2873,
622.2,-131.1,0,0,0,0,0,2895,
622.8,-131.8,0,0,0,0,0,2917,
623.2,-132.1,0,0,0,0,0,2940,
622.8,-132.5,0,0,0,0,0,2962,
623.5,-132.7,0,0,0,0,0,2984,
624.4,-133.1,0,0,0,0,0,3006,
623.8,-133,0,0,0,0,0,3028,
623.2,-131.4,0,0,0,0,0,3050,
620,-128,0,0,0,0,0,3072,
618.8,-123.8,0,0,0,0,0,3094,
616.3,-117.4,0,0,0,0,0,3116,
612.8,-103.5,0,0,0,0,0,3139,
609.4,-81.3,0,0,0,0,0,3161,
605.9,-56.9,0,0,0,0,0,3183,
602.5,-31.6,0,0,0,0,0,3205,
598.5,2.4,0,0,0,0,0,3227,
594.4,47.6,0,0,0,0,0,3249,
590.1,48.2,0,0,0,0,0,3271,
585.7,47.8,0,0,0,0,0,3293,
581.7,47.7,0,0,0,0,0,3315,
577.4,47.3,0,0,0,0,0,3337,
573.7,47.6,0,0,0,0,0,3359,
568.1,47.5,0,0,0,0,0,3381,
565.1,47.5,0,0,0,0,0,3403,
561.1,47.4,0,0,0,0,0,3425,
556.2,47.2,0,0,0,0,0,3447,
552.5,47.1,0,0,0,0,0,3469,
547.9,46.9,0,0,0,0,0,3492,
543.3,46.6,0,0,0,0,0,3514,
539.7,46.3,0,0,0,0,0,3536,
534.5,46,0,0,0,0,0,3558,
529.3,45.7,0,0,0,0,0,3580,
524.8,45.4,0,0,0,0,0,3602,
520.8,45.2,0,0,0,0,0,3624,
516.6,44.9,0,0,0,0,0,3646,
513,44.6,0,0,0,0,0,3668,
508.1,44.3,0,0,0,0,0,3690,
504.5,44.1,0,0,0,0,0,3712,
500.6,43.8,0,0,0,0,0,3735,
495.5,43.5,0,0,0,0,0,3757,
492.2,43.3,0,0,0,0,0,3779,
487.4,43,0,0,0,0,0,3801,
482.3,42.7,0,0,0,0,0,3823,
478.2,42.6,0,0,0,0,0,3845,
473.4,42.2,0,0,0,0,0,3867,
468.3,41.8,0,0,0,0,0,3889,
463.6,41.6,0,0,0,0,0,3912,
459.4,41.3,0,0,0,0,0,3934,
454.4,41.2,0,0,0,0,0,3956,
450,40.8,0,0,0,0,0,3978,
445,40.5,0,0,0,0,0,4000,
439.9,40.3,0,0,0,0,0,4022,
434.9,40.1,0,0,0,0,0,4045,
430.8,39.8,0,0,0,0,0,4067,
425.3,39.5,0,0,0,0,0,4089,
420.6,39.4,0,0,0,0,0,4111,
415.9,39.1,0,0,0,0,0,4133,
411.5,38.8,0,0,0,0,0,4155,
406.9,38.6,0,0,0,0,0,4177,
401.6,38.3,0,0,0,0,0,4200,
396.7,38,0,0,0,0,0,4222,
391.8,37.8,0,0,0,0,0,4244,
386.9,37.6,0,0,0,0,0,4266,
381.9,37.4,0,0,0,0,0,4288,
377,37.1,0,0,0,0,0,4310,
371.9,36.9,0,0,0,0,0,4333,
367.8,36.7,0,0,0,0,0,4355,
363,36.4,0,0,0,0,0,4377,
358.4,36.2,0,0,0,0,0,4399,
353.2,35.9,0,0,0,0,0,4422,
346.4,35.7,0,0,0,0,0,4444,
343.2,35.5,0,0,0,0,0,4466,
338.4,35.3,0,0,0,0,0,4488,
333.6,35.1,0,0,0,0,0,4510,
327,34.9,0,0,0,0,0,4533,
323.4,34.7,0,0,0,0,0,4555,
318.8,34.5,0,0,0,0,0,4577,
313.5,34.3,0,0,0,0,0,4599,
308.7,34.2,0,0,0,0,0,4622,
303.9,34,0,0,0,0,0,4644,
299.1,33.8,0,0,0,0,0,4666,
294.9,33.6,0,0,0,0,0,4688,
290.7,33.5,0,0,0,0,0,4710,
285.7,33.3,0,0,0,0,0,4732,
280.3,33.1,0,0,0,0,0,4754,
277,32.9,0,0,0,0,0,4777,
272.5,32.8,0,0,0,0,0,4799,
267.8,32.6,0,0,0,0,0,4821,
263.6,32.5,0,0,0,0,0,4843,
258.7,32.3,0,0,0,0,0,4866,
253.9,32.1,0,0,0,0,0,4888,
250.1,32,0,0,0,0,0,4910,
244,31.8,0,0,0,0,0,4932,
239.6,31.6,0,0,0,0,0,4954,
236,31.5,0,0,0,0,0,4977,
231.9,31.4,0,0,0,0,0,4999,
228,31.3,0,0,0,0,0,5021,
223.6,31.3,0,0,0,0,0,5043,
219.3,31.3,0,0,0,0,0,5066,
214.6,31.1,0,0,0,0,0,5088,
210.5,31.1,0,0,0,0,0,5110,
205.9,30.9,0,0,0,0,0,5132,
201.5,31,0,0,0,0,0,5154,
197.2,30.8,0,0,0,0,0,5177,
192.6,30.9,0,0,0,0,0,5199,
187.9,30.8,0,0,0,0,0,5221,
184.2,30.8,0,0,0,0,0,5243,
178.7,30.8,0,0,0,0,0,5265,
174.4,30.8,0,0,0,0,0,5287,
170.1,30.7,0,0,0,0,0,5309,
165.5,30.7,0,0,0,0,0,5332,
161.5,30.7,0,0,0,0,0,5354,
156.9,30.7,0,0,0,0,0,5376,
152.9,30.7,0,0,0,0,0,5398,
148.1,30.7,0,0,0,0,0,5420,
144.3,30.8,0,0,0,0,0,5442,
139.8,30.7,0,0,0,0,0,5464,
134.7,30.7,0,0,0,0,0,5486,
131.3,30.7,0,0,0,0,0,5509,
127,30.7,0,0,0,0,0,5531,
123,30.7,0,0,0,0,0,5553,
119.3,30.7,0,0,0,0,0,5575,
115.3,30.7,0,0,0,0,0,5597,
111.1,30.7,0,0,0,0,0,5619,
107.7,30.7,0,0,0,0,0,5642,
103.7,30.6,0,0,0,0,0,5664,
100.3,30.6,0,0,0,0,0,5686,
96.3,30.6,0,0,0,0,0,5708,
92.4,30.5,0,0,0,0,0,5730,
89.2,30.5,0,0,0,0,0,5752,
86.1,30.6,0,0,0,0,0,5774,
82.1,30.6,0,0,0,0,0,5796,
79,30.3,0,0,0,0,0,5818,
75.8,30.4,0,0,0,0,0,5841,
72.7,30.1,0,0,0,0,0,5863,
69.3,30.2,0,0,0,0,0,5885,
66.9,30.1,0,0,0,0,0,5907,
64.1,30.3,0,0,0,0,0,5929,
61.2,30.1,0,0,0,0,0,5951,
58.3,30,0,0,0,0,0,5973,
56,30.6,0,0,0,0,0,5995,
53.9,30.1,0,0,0,0,0,6017,
51.6,30.2,0,0,0,0,0,6039,
49.5,30.3,0,0,0,0,0,6061,
47.4,30.4,0,0,0,0,0,6083,
45.3,31,0,0,0,0,0,6105,
43.8,30.5,0,0,0,0,0,6127,
42,30.5,0,0,0,0,0,6149,
40.4,29.7,0,0,0,0,0,6171,
38.9,29.3,0,0,0,0,0,6193,
