TEMP,TSUSC,CSUSC,NSUSC,BULKS,FERRT,FERRB,TIME,NONAME
524.8,-175.8,-175.8,1.05,0,0,0,2342,
529.9,-175.9,-175.9,1.05,0,0,0,2364,
534.2,-176,-176,1.051,0,0,0,2386,
539.3,-176.1,-176.1,1.051,0,0,0,2409,
544.2,-176.3,-176.3,1.053,0,0,0,2431,
549.4,-176.4,-176.4,1.053,0,0,0,2453,
553.7,-176.6,-176.6,1.054,0,0,0,2475,
559.2,-176.7,-176.7,1.055,0,0,0,2498,
563.8,-176.8,-176.8,1.056,0,0,0,2520,
568.8,-177,-177,1.057,0,0,0,2542,
574.6,-177.2,-177.2,1.058,0,0,0,2564,
578.6,-177.2,-177.2,1.058,0,0,0,2586,
583.9,-177.3,-177.3,1.059,0,0,0,2608,
588.5,-177.3,-177.3,1.059,0,0,0,2631,
592.9,-177.5,-177.5,1.06,0,0,0,2653,
597.5,-178.3,-178.3,1.064,0,0,0,2675,
602.5,-180.7,-180.7,1.079,0,0,0,2697,
607.2,-182,-182,1.087,0,0,0,2720,
611.3,-183,-183,1.093,0,0,0,2742,
614.4,-183.9,-183.9,1.098,0,0,0,2764,
616.9,-184.3,-184.3,1.1,0,0,0,2786,
621.3,-184.4,-184.4,1.101,0,0,0,2808,
623.5,-184.5,-184.5,1.101,0,0,0,2830,
624.4,-184.6,-184.6,1.102,0,0,0,2852,
625.4,-184.7,-184.7,1.103,0,0,0,2874,
626.6,-184.8,-184.8,1.103,0,0,0,2896,
626.6,-184.8,-184.8,1.103,0,0,0,2919,
628.8,-184.8,-184.8,1.103,0,0,0,2941,
629.1,-184.9,-184.9,1.104,0,0,0,2963,
628.8,-184.9,-184.9,1.104,0,0,0,2985,
629.8,-184.9,-184.9,1.104,0,0,0,3007,
629.8,-184.9,-184.9,1.104,0,0,0,3029,
629.1,-184.9,-184.9,1.104,0,0,0,3051,
627.2,-184.9,-184.9,1.104,0,0,0,3073,
625,-184.6,-184.6,1.102,0,0,0,3095,
622.8,-184.4,-184.4,1.101,0,0,0,3117,
620,-184.2,-184.2,1.1,0,0,0,3139,
617.8,-184,-184,1.099,0,0,0,3161,
615,-183.4,-183.4,1.095,0,0,0,3183,
610.9,-182.8,-182.8,1.091,0,0,0,3206,
606.3,-181.3,-181.3,1.082,0,0,0,3228,
602.8,-180.3,-180.3,1.076,0,0,0,3250,
598.8,-179,-179,1.069,0,0,0,3272,
595,-176.5,-176.5,1.054,0,0,0,3294,
590.1,-175.6,-175.6,1.048,0,0,0,3316,
586,-175.3,-175.3,1.047,0,0,0,3338,
582.3,-175.3,-175.3,1.047,0,0,0,3360,
578.3,-174.9,-174.9,1.044,0,0,0,3382,
573.7,-174.5,-174.5,1.042,0,0,0,3404,
568.8,-174.1,-174.1,1.039,0,0,0,3426,
565.1,-173.6,-173.6,1.036,0,0,0,3448,
560.1,-173.1,-173.1,1.033,0,0,0,3471,
555.2,-172.6,-172.6,1.03,0,0,0,3493,
553.1,-172.1,-172.1,1.027,0,0,0,3515,
547.6,-171.8,-171.8,1.026,0,0,0,3537,
543,-171.4,-171.4,1.023,0,0,0,3559,
539,-171,-171,1.021,0,0,0,3581,
535.7,-170.6,-170.6,1.019,0,0,0,3603,
531.1,-170.2,-170.2,1.016,0,0,0,3625,
526.6,-170,-170,1.015,0,0,0,3647,
522.6,-169.6,-169.6,1.013,0,0,0,3669,
518.4,-169.3,-169.3,1.011,0,0,0,3692,
513.9,-168.7,-168.7,1.007,0,0,0,3714,
509.3,-168.6,-168.6,1.007,0,0,0,3736,
504.2,-168.4,-168.4,1.005,0,0,0,3758,
498.8,-168.2,-168.2,1.004,0,0,0,3780,
492.8,-167.9,-167.9,1.002,0,0,0,3802,
487.4,-167.8,-167.8,1.002,0,0,0,3824,
481.7,-167.6,-167.6,1.001,0,0,0,3846,
476.7,-167.6,-167.6,1.001,0,0,0,3868,
471.9,-167.5,-167.5,1,0,0,0,3890,
467.7,-167.5,-167.5,1,0,0,0,3913,
462.7,-167.5,-167.5,1,0,0,0,3935,
458.2,-167.5,-167.5,1,0,0,0,3957,
454.4,-167.7,-167.7,1.001,0,0,0,3979,
449.1,-167.6,-167.6,1.001,0,0,0,4001,
445.8,-167.6,-167.6,1.001,0,0,0,4023,
440.5,-167.7,-167.7,1.001,0,0,0,4045,
435.8,-167.8,-167.8,1.002,0,0,0,4067,
431.1,-167.8,-167.8,1.002,0,0,0,4090,
427.3,-167.9,-167.9,1.002,0,0,0,4112,
422,-168,-168,1.003,0,0,0,4134,
417.7,-168,-168,1.003,0,0,0,4156,
412.7,-168.2,-168.2,1.004,0,0,0,4178,
408.6,-168.2,-168.2,1.004,0,0,0,4200,
402.8,-168.3,-168.3,1.005,0,0,0,4222,
398.4,-168.5,-168.5,1.006,0,0,0,4245,
394.1,-168.6,-168.6,1.007,0,0,0,4267,
388.9,-168.6,-168.6,1.007,0,0,0,4289,
384.3,-168.8,-168.8,1.008,0,0,0,4311,
379.3,-168.9,-168.9,1.008,0,0,0,4334,
373.9,-168.9,-168.9,1.008,0,0,0,4356,
369.6,-169.1,-169.1,1.01,0,0,0,4378,
365,-169.2,-169.2,1.01,0,0,0,4400,
360.4,-169.2,-169.2,1.01,0,0,0,4423,
354.9,-169.3,-169.3,1.011,0,0,0,4445,
349.5,-169.4,-169.4,1.011,0,0,0,4467,
344.9,-169.4,-169.4,1.011,0,0,0,4489,
340.1,-169.5,-169.5,1.012,0,0,0,4511,
335.3,-169.6,-169.6,1.013,0,0,0,4534,
330.2,-169.6,-169.6,1.013,0,0,0,4556,
325.9,-169.7,-169.7,1.013,0,0,0,4578,
320.8,-169.7,-169.7,1.013,0,0,0,4600,
316.3,-169.8,-169.8,1.014,0,0,0,4622,
311.5,-169.8,-169.8,1.014,0,0,0,4645,
306.4,-169.9,-169.9,1.014,0,0,0,4667,
301.6,-169.9,-169.9,1.014,0,0,0,4689,
296.3,-170,-170,1.015,0,0,0,4711,
291.8,-170,-170,1.015,0,0,0,4733,
286.8,-170,-170,1.015,0,0,0,4756,
282,-170.1,-170.1,1.016,0,0,0,4778,
277.6,-170.1,-170.1,1.016,0,0,0,4800,
272.8,-170.2,-170.2,1.016,0,0,0,4822,
268.1,-170.2,-170.2,1.016,0,0,0,4844,
262.5,-170.2,-170.2,1.016,0,0,0,4867,
257.8,-170.2,-170.2,1.016,0,0,0,4888,
252.8,-170.3,-170.3,1.017,0,0,0,4911,
247.9,-170.3,-170.3,1.017,0,0,0,4933,
243.7,-170.3,-170.3,1.017,0,0,0,4955,
238.8,-170.3,-170.3,1.017,0,0,0,4977,
233.3,-170.4,-170.4,1.017,0,0,0,5000,
228.9,-170.4,-170.4,1.017,0,0,0,5022,
223.9,-170.4,-170.4,1.017,0,0,0,5044,
218.4,-170.4,-170.4,1.017,0,0,0,5066,
214.9,-170.4,-170.4,1.017,0,0,0,5088,
210,-170.4,-170.4,1.017,0,0,0,5111,
204.8,-170.5,-170.5,1.018,0,0,0,5132,
200.7,-170.4,-170.4,1.017,0,0,0,5155,
195.5,-170.5,-170.5,1.018,0,0,0,5177,
190.9,-170.5,-170.5,1.018,0,0,0,5199,
186.3,-170.5,-170.5,1.018,0,0,0,5221,
181.4,-170.3,-170.3,1.017,0,0,0,5243,
176.9,-170.5,-170.5,1.018,0,0,0,5266,
172.3,-170.5,-170.5,1.018,0,0,0,5288,
167.4,-170.5,-170.5,1.018,0,0,0,5310,
162.8,-170.6,-170.6,1.019,0,0,0,5332,
159.1,-170.5,-170.5,1.018,0,0,0,5354,
154.8,-170.6,-170.6,1.019,0,0,0,5377,
150.8,-170.5,-170.5,1.018,0,0,0,5399,
147.8,-170.5,-170.5,1.018,0,0,0,5421,
143.5,-170.5,-170.5,1.018,0,0,0,5443,
141.1,-170.5,-170.5,1.018,0,0,0,5465,
137.4,-170.5,-170.5,1.018,0,0,0,5488,
133.4,-170.6,-170.6,1.019,0,0,0,5510,
129.9,-170.5,-170.5,1.018,0,0,0,5532,
126.7,-170.4,-170.4,1.017,0,0,0,5554,
123.6,-170.5,-170.5,1.018,0,0,0,5576,
120.1,-170.5,-170.5,1.018,0,0,0,5599,
116.4,-170.4,-170.4,1.017,0,0,0,5621,
113.5,-170.5,-170.5,1.018,0,0,0,5643,
109.8,-170.5,-170.5,1.018,0,0,0,5665,
106.6,-170.4,-170.4,1.017,0,0,0,5686,
102.6,-170.5,-170.5,1.018,0,0,0,5708,
99.2,-170.4,-170.4,1.017,0,0,0,5731,
96,-170.4,-170.4,1.017,0,0,0,5753,
92.9,-170.4,-170.4,1.017,0,0,0,5775,
88.7,-170.4,-170.4,1.017,0,0,0,5797,
85.5,-170.6,-170.6,1.019,0,0,0,5819,
82.6,-170.6,-170.6,1.019,0,0,0,5841,
77.7,-170.3,-170.3,1.017,0,0,0,5863,
76.1,-170.6,-170.6,1.019,0,0,0,5885,
72.9,-170.5,-170.5,1.018,0,0,0,5907,
69.8,-170.7,-170.7,1.019,0,0,0,5930,
66.9,-170.9,-170.9,1.02,0,0,0,5952,
64.3,-170.8,-170.8,1.02,0,0,0,5974,
61.2,-170.1,-170.1,1.016,0,0,0,5996,
59.1,-170.9,-170.9,1.02,0,0,0,6018,
56,-170.4,-170.4,1.017,0,0,0,6040,
53.9,-170.2,-170.2,1.016,0,0,0,6062,
51.8,-170.6,-170.6,1.019,0,0,0,6084,
49.5,-170.9,-170.9,1.02,0,0,0,6106,
47.4,-170.6,-170.6,1.019,0,0,0,6128,
45.6,-169.9,-169.9,1.014,0,0,0,6150,
44,-170.5,-170.5,1.018,0,0,0,6172,
42.5,-170.9,-170.9,1.02,0,0,0,6194,
40.9,-170,-170,1.015,0,0,0,6216,
39.1,-170.4,-170.4,1.017,0,0,0,6238,
