wkt_geom,field_1,fieldStation,type,easting,northing,notes,strike,dip,assocTrend,assocPlunge,rake,trend,plunge,featureType,foliationType,otherStructure,otherStructureType,hingeTrend,hingePlunge,axialPlaneStrike,axialPlaneDip,sampleme,sampleOrientationNote,imageID,imageID2,imageID3,imageID4,imageID5,imageID6,imageID7,imageID8,imageID9,imageID10
Point (119.94167299999999443 -21.35687700000000078),1791,AME18FieldStation-385,Point,119.941673,-21.356877,Chlorite_schist_wirh_kink_Bands;_dextral_shear_and_sinistral,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15300638644409.jpg,15300638940184.jpg,15300641032598.jpg,,,,,,,
Point (119.94167299999999443 -21.35687700000000078),1792,AME18FieldStation-385,Point,119.941673,-21.356877,Chlorite_schist_wirh_kink_Bands;_dextral_shear_and_sinistral,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15300638644409.jpg,15300638940184.jpg,15300641032598.jpg,,,,,,,
Point (119.94167299999999443 -21.35687700000000078),1793,AME18FieldStation-385,Point,119.941673,-21.356877,Chlorite_schist_wirh_kink_Bands;_dextral_shear_and_sinistral,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15300638644409.jpg,15300638940184.jpg,15300641032598.jpg,,,,,,,
Point (119.94141500000000633 -21.35653100000000038),1796,AME18FieldStation-390,Point,119.941415,-21.356531,,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94141399999999464 -21.35663999999999874),1797,AME18FieldStation-394,Point,119.941414,-21.35664,,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94144900000000575 -21.35676099999999877),1803,AME18FieldStation-400,Point,119.941449,-21.356761,Cleavage_planes_in_crenulations,207,80,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,,,,,,,,,,
Point (119.94144900000000575 -21.35676099999999877),1804,AME18FieldStation-400,Point,119.941449,-21.356761,Cleavage_planes_in_crenulations,186,85,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,,,,,,,,,,
Point (119.94144900000000575 -21.35676099999999877),1805,AME18FieldStation-400,Point,119.941449,-21.356761,Cleavage_planes_in_crenulations,184,79,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,,,,,,,,,,
Point (119.94144900000000575 -21.35676099999999877),1806,AME18FieldStation-400,Point,119.941449,-21.356761,Cleavage_planes_in_crenulations,220,84,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,,,,,,,,,,
Point (119.94144900000000575 -21.35676099999999877),1807,AME18FieldStation-400,Point,119.941449,-21.356761,Cleavage_planes_in_crenulations,220,85,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,,,,,,,,,,
Point (119.9422569999999979 -21.35692799999999991),1808,AME18FieldStation-401,Point,119.942257,-21.356928,Crenulation_cleavage_in_chlorite_schist,242,83,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,15300719693234.jpg,,,,,,,,,
Point (119.93888800000000572 -21.35568400000000011),1816,AME18FieldStation-409,Point,119.938888,-21.355684,Down_block_fault,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93902300000000594 -21.35568999999999917),1817,AME18FieldStation-410,Point,119.939023,-21.35569,Up_block_of_fault,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93904700000000219 -21.35567899999999852),1826,AME18FieldStation-417,Point,119.939047,-21.355679,Sinistral_normal_fault_occurs;_at_least_1_meter_offset_horizontally_and_vertically.,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15301500091504.jpg,15301499963872.jpg,15301499187910.jpg,,,,,,,
Point (119.93904700000000219 -21.35567899999999852),1827,AME18FieldStation-417,Point,119.939047,-21.355679,Sinistral_normal_fault_occurs;_at_least_1_meter_offset_horizontally_and_vertically.,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15301500091504.jpg,15301499963872.jpg,15301499187910.jpg,,,,,,,
Point (119.93934600000000046 -21.35566999999999993),1829,AME18FieldStation-418,Point,119.939346,-21.35567,Another_sinistral_normal_fault;_samples_some_fault_breccia,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15301511535313.jpg,15301511478950.jpg,15301511429380.jpg,,,,,,,
Point (119.93934600000000046 -21.35566999999999993),1830,AME18FieldStation-418,Point,119.939346,-21.35567,Another_sinistral_normal_fault;_samples_some_fault_breccia,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15301511535313.jpg,15301511478950.jpg,15301511429380.jpg,,,,,,,
Point (119.93989500000000703 -21.35615500000000111),1836,AME18FieldStation-424,Point,119.939895,-21.356155,,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15301556025422.jpg,,,,,,,,,
Point (119.9395020000000045 -21.35629600000000039),1846,AME18FieldStation-435,Point,119.939502,-21.356296,Massive_quartz_vein_but_not_much_bedding_present.,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15301571380811.jpg,,,,,,,,,
Point (119.93937999999999988 -21.3563130000000001),1850,AME18FieldStation-438,Point,119.93938,-21.356313,,27,84,0,0,0,0,0,bedding,,,,0,0,0,0,AME18-219 c,,15301632981199.jpg,,,,,,,,,
Point (119.9396069999999952 -21.35656099999999924),1853,AME18FieldStation-441,Point,119.939607,-21.356561,In_place_but_slumped,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93963599999999303 -21.35659499999999866),1854,AME18FieldStation-442,Point,119.939636,-21.356595,In_place_but_slumped,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93969599999999787 -21.35662100000000052),1855,AME18FieldStation-443,Point,119.939696,-21.356621,Unit_disappears;_it_seems_that_it_may_have_cut_off_by_a_shear_zone.,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93972700000000486 -21.35637300000000138),1860,AME18FieldStation-448,Point,119.939727,-21.356373,A_dextral_asmystrical_fold,0,0,0,0,0,0,0,,,fold,s_fold,295,89,295,90,,,15301685632874.jpg,,,,,,,,,
Point (119.94010900000000674 -21.35573099999999869),1865,AME18FieldStation-453,Point,119.940109,-21.355731,Chert_bed_just_NE_of_Stripey_unit.,109,78,0,0,0,0,0,bedding,,,,0,0,0,0,AME18-220,,15302348096998.jpg,,,,,,,,,
Point (119.94006400000000667 -21.35576000000000008),1866,AME18FieldStation-454,Point,119.940064,-21.35576,Dextral_asymmetrical_fold_in_kink_folds.,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15302349637235.jpg,,,,,,,,,
Point (119.93997600000000148 -21.35584100000000163),1867,AME18FieldStation-455,Point,119.939976,-21.355841,Crenulation_cleavage,47,86,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,15302356462044.jpg,,,,,,,,,
Point (119.93987799999999311 -21.35572900000000018),1868,AME18FieldStation-456,Point,119.939878,-21.355729,Crenulation_cleavage,45,84,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,15302359368928.jpg,,,,,,,,,
Point (119.93978400000000306 -21.35582300000000089),1869,AME18FieldStation-457,Point,119.939784,-21.355823,Sample_of_small_scale_asymmetrical_fold,0,0,0,0,0,0,0,,,,,0,0,0,0,AME18-221,,15302364542614.jpg,,,,,,,,,
Point (119.93904600000000471 -21.35609799999999936),1895,AME18FieldStation-477,Point,119.939046,-21.356098,,10,76,0,0,0,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93909600000000637 -21.35645399999999938),1896,AME18FieldStation-478,Point,119.939096,-21.356454,Finely_lamited_schist,170,80,0,0,0,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93909600000000637 -21.35645399999999938),1897,AME18FieldStation-478,Point,119.939096,-21.356454,Finely_lamited_schist,214,76,0,0,0,0,0,foliation,cleavage,,,0,0,0,0,,,,,,,,,,,,
Point (119.94099400000000344 -21.35740300000000147),1899,AME18FieldStation-480,Point,119.940994,-21.357403,Possible_garnets,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94379700000000355 -21.35482199999999864),2005,AME18FieldStation-570,Point,119.943797,-21.354822,Crenulation_cleavage,224,87,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,15308384704618.jpg,15308384797341.jpg,,,,,,,,
Point (119.94379700000000355 -21.35482199999999864),2006,AME18FieldStation-570,Point,119.943797,-21.354822,Crenulation_cleavage,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308384704618.jpg,15308384797341.jpg,,,,,,,,
Point (119.94372199999999395 -21.35508300000000048),2007,AME18FieldStation-571,Point,119.943722,-21.355083,Small_scale_asymmetrical_fold_with_cleavage,220,86,0,0,0,0,0,foliation,crenulation_cl,fold,,225,80,224,85,,,15308388918262.jpg,15308388994147.jpg,15308389229091.jpg,15308389414857.jpg,,,,,,
Point (119.94372199999999395 -21.35508300000000048),2008,AME18FieldStation-571,Point,119.943722,-21.355083,Small_scale_asymmetrical_fold_with_cleavage,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308388918262.jpg,15308388994147.jpg,15308389229091.jpg,15308389414857.jpg,,,,,,
Point (119.94372199999999395 -21.35508300000000048),2009,AME18FieldStation-571,Point,119.943722,-21.355083,Small_scale_asymmetrical_fold_with_cleavage,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308388918262.jpg,15308388994147.jpg,15308389229091.jpg,15308389414857.jpg,,,,,,
Point (119.94372199999999395 -21.35508300000000048),2010,AME18FieldStation-571,Point,119.943722,-21.355083,Small_scale_asymmetrical_fold_with_cleavage,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308388918262.jpg,15308388994147.jpg,15308389229091.jpg,15308389414857.jpg,,,,,,
Point (119.94372300000000564 -21.3551019999999987),2011,AME18FieldStation-572,Point,119.943723,-21.355102,Dextral_fold,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308391843447.jpg,,,,,,,,,
Point (119.94356899999999655 -21.35595599999999905),2012,AME18FieldStation-573,Point,119.943569,-21.355956,Small_scale_fold_with_cleavage;_sinistral_asymmetrical,24,87,0,0,0,0,0,foliation,cleavage,,,0,0,0,0,,,15308396279997.jpg,15308396088710.jpg,,,,,,,,
Point (119.94356899999999655 -21.35595599999999905),2013,AME18FieldStation-573,Point,119.943569,-21.355956,Small_scale_fold_with_cleavage;_sinistral_asymmetrical,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308396279997.jpg,15308396088710.jpg,,,,,,,,
Point (119.9411049999999932 -21.35716999999999999),2015,AME18FieldStation-575,Point,119.941105,-21.35717,Shear_zone_area;_hypothesis,320,87,0,0,0,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94099900000000503 -21.35744700000000051),2017,AME18FieldStation-576,Point,119.940999,-21.357447,Garnet_sample,113,81,0,0,0,0,0,foliation,schistosity,,,0,0,0,0,Garnet sample,,,,,,,,,,,
Point (119.94028500000000292 -21.35723799999999883),2018,AME18FieldStation-577,Point,119.940285,-21.357238,,255,76,0,0,0,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94041599999999903 -21.3571850000000012),2020,AME18FieldStation-579,Point,119.940416,-21.357185,Chert_bed_suddenly_ends_after_being_continuous_across_valley,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94039600000000689 -21.35704099999999883),2021,AME18FieldStation-580,Point,119.940396,-21.357041,Cleavage,236,80,0,0,0,0,0,foliation,cleavage,,,0,0,0,0,,,15308448597958.jpg,,,,,,,,,
Point (119.94049300000000358 -21.35692399999999935),2023,AME18FieldStation-582,Point,119.940493,-21.356924,,116,90,0,0,0,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94049300000000358 -21.35692399999999935),2024,AME18FieldStation-582,Point,119.940493,-21.356924,,195,70,0,0,0,0,0,foliation,cleavage,,,0,0,0,0,,,,,,,,,,,,
Point (119.93920099999999707 -21.35671899999999823),2027,AME18FieldStation-584,Point,119.939201,-21.356719,,224,80,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,,,,,,,,,,
Point (119.9390899999999931 -21.35669800000000151),2029,AME18FieldStation-586,Point,119.93909,-21.356698,Crenulation_cleavage,206,81,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,15308480445871.jpg,,,,,,,,,
Point (119.93908399999999403 -21.35667400000000171),2030,AME18FieldStation-587,Point,119.939084,-21.356674,Crenulation_cleavage,235,85,0,0,0,0,0,foliation,crenulation_cl,,,0,0,0,0,,,,,,,,,,,,
Point (119.93908399999999403 -21.35668300000000031),2031,AME18FieldStation-588,Point,119.939084,-21.356683,Fault_runs_through_hypothesis_shear_area;_clear_offset_of_beds_in_line_with_rest_of_fault._The_large_fault_crosscuts_all_units.______Trend:_338,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308486066087.jpg,15308486126212.jpg,15308486696318.jpg,15308487395157.jpg,,,,,,
Point (119.93908399999999403 -21.35668300000000031),2032,AME18FieldStation-588,Point,119.939084,-21.356683,Fault_runs_through_hypothesis_shear_area;_clear_offset_of_beds_in_line_with_rest_of_fault._The_large_fault_crosscuts_all_units.______Trend:_338,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308486066087.jpg,15308486126212.jpg,15308486696318.jpg,15308487395157.jpg,,,,,,
Point (119.93908399999999403 -21.35668300000000031),2033,AME18FieldStation-588,Point,119.939084,-21.356683,Fault_runs_through_hypothesis_shear_area;_clear_offset_of_beds_in_line_with_rest_of_fault._The_large_fault_crosscuts_all_units.______Trend:_338,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308486066087.jpg,15308486126212.jpg,15308486696318.jpg,15308487395157.jpg,,,,,,
Point (119.93908399999999403 -21.35668300000000031),2034,AME18FieldStation-588,Point,119.939084,-21.356683,Fault_runs_through_hypothesis_shear_area;_clear_offset_of_beds_in_line_with_rest_of_fault._The_large_fault_crosscuts_all_units.______Trend:_338,0,0,0,0,0,0,0,,,,,0,0,0,0,,,15308486066087.jpg,15308486126212.jpg,15308486696318.jpg,15308487395157.jpg,,,,,,
Point (119.93941499999999678 -21.35627300000000162),712,Ame18fieldstation-446,Point,119.939415,-21.356273,,0,0,126,11,11,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93934400000000551 -21.35580799999999968),694,Ame18fieldstation-428,Point,119.939344,-21.355808,Another_sinistral_fault_with_slickenlines._This_one_also_preserves_fault_breccia._Sampled_fault_breccia.,219,84,221,16,16,0,0,fault,,,,0,0,0,0,Ame18-217,H n,15301506056223.jpg,,,,,,,,,
Point (119.93934199999999635 -21.35578299999999885),1275,AME 18 fieldstation-427,Point,119.939342,-21.355783,Another_fault_in_unit;_sinistral_normal_offset_of_at_least_3m,219,84,221,16,16,0,0,fault,,,,0,0,0,0,AME 18-217,H N,15301509381611.jpg,,,,,,,,,
Point (119.93934600000000046 -21.35566999999999993),1828,AME18FieldStation-418,Point,119.939346,-21.35567,Another_sinistral_normal_fault;_samples_some_fault_breccia,219,84,221,16,16,0,0,fault,,,,0,0,0,0,AME18-217 C,,15301511535313.jpg,15301511478950.jpg,15301511429380.jpg,,,,,,,
Point (119.9392519999999962 -21.35570500000000038),689,Ame18fieldstation-425,Point,119.939252,-21.355705,Fault_that_offsets_chert_member_by_at_least_1.5_m._Interbedded_chert_and_schist_bends_to_further_indicate_sinistral_movement._Slick_engines_present.,246,84,248,18,18,0,0,fault,,,,0,0,0,0,,,15301491632867.jpg,15301491362396.jpg,15301491212922.jpg,,,,,,,
Point (119.93929500000000132 -21.35577599999999876),1273,AME 18 fieldstation-426,Point,119.939295,-21.355776,Another_fault_of_the_stripey_unit_and_interbedded_unit;_offset_sinistral_normal_at_least_1m,246,84,248,18,18,0,0,fault,,,,0,0,0,0,,,15301499882598.jpg,15301500623399.jpg,,,,,,,,
Point (119.93904700000000219 -21.35567899999999852),1825,AME18FieldStation-417,Point,119.939047,-21.355679,Sinistral_normal_fault_occurs;_at_least_1_meter_offset_horizontally_and_vertically.,246,84,248,18,18,0,0,fault,,,,0,0,0,0,,,15301500091504.jpg,15301499963872.jpg,15301499187910.jpg,,,,,,,
Point (119.94142499999999529 -21.35672200000000132),670,Ame18fieldstation-403,Point,119.941425,-21.356722,Short_limb_of_dextral_folding.,37,80,0,0,55,0,0,bedding,,,,0,0,0,0,,,15300681485112.jpg,15300673175221.jpg,,,,,,,,
Point (119.93936300000000017 -21.35579999999999856),695,Ame18fieldstation-429,Point,119.939363,-21.3558,,295,88,300,68,68,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94381699999999569 -21.35514699999999877),903,Ame18fieldstation-594,Point,119.943817,-21.355147,Axial_plar_crenulation_cleavage_in_chlorite_schist.,320,72,360,63,70,0,0,foliation,schistosity,,,0,0,0,0,,,15308389119176.jpg,15308388930649.jpg,,,,,,,,
Point (119.94112499999999955 -21.35715100000000177),909,Ame18fieldstation-598,Point,119.941125,-21.357151,Very_plar_schist.,325,88,330,70,70,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.93963899999999967 -21.35591799999999907),1278,AME 18 fieldstation-430,Point,119.939639,-21.355918,Long_limb,285,87,293,70,70,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94137800000000027 -21.35667700000000124),1800,AME18FieldStation-397,Point,119.941378,-21.356677,Hinge_2,343,80,369,68,70,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93912400000000673 -21.35559900000000155),1822,AME18FieldStation-414,Point,119.939124,-21.355599,,305,89,122,70,70,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9400320000000022 -21.35615900000000167),734,Ame18fieldstation-462,Point,119.940032,-21.356159,,46,90,46,72,72,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9401110000000017 -21.35709299999999899),917,Ame18fieldstation-604,Point,119.940111,-21.357093,1_m_thick_chert_bed.,290,78,324,69,73,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9388359999999949 -21.35571600000000103),1811,AME18FieldStation-404,Point,119.938836,-21.355716,,289,85,306,73,74,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93969599999999787 -21.35652500000000131),1857,AME18FieldStation-445,Point,119.939696,-21.356525,,321,85,338,73,74,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93947599999999909 -21.35627300000000162),710,Ame18fieldstation-445,Point,119.939476,-21.356273,,278,74,324,68,75,0,0,bedding,,,,0,0,0,0,,,15301571448299.jpg,,,,,,,,,
Point (119.93974500000000205 -21.35638199999999998),725,Ame18fieldstation-456,Point,119.939745,-21.356382,Small_scale_sinistral_fold_on_a_large_fold.,310,83,334,73,75,0,0,bedding,,,,0,0,0,0,,,15301670590361.jpg,15301669958835.jpg,,,,,,,,
Point (119.93885299999999461 -21.35573499999999925),1264,AME 18 fieldstation-417,Point,119.938853,-21.355735,Long_leg,293,89,297,75,75,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93974400000000458 -21.35593700000000084),699,Ame18fieldstation-433,Point,119.939744,-21.355937,,266,84,289,75,76,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93974500000000205 -21.35638199999999998),726,Ame18fieldstation-456,Point,119.939745,-21.356382,Small_scale_sinistral_fold_on_a_large_fold.,201,82,230,74,76,0,0,bedding,,,,0,0,0,0,,,15301670590361.jpg,15301669958835.jpg,,,,,,,,
Point (119.9400009999999952 -21.35614299999999943),736,Ame18fieldstation-464,Point,119.940001,-21.356143,,320,85,339,75,76,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9398609999999934 -21.35684300000000135),919,Ame18fieldstation-606,Point,119.939861,-21.356843,Chlorite_schist,289,77,331,71,76,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94113000000000113 -21.35710299999999862),1439,AME 18 fieldstation-575,Point,119.94113,-21.357103,Metabasalt_schist,320,87,332,76,76,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93963200000000313 -21.35646900000000059),1856,AME18FieldStation-444,Point,119.939632,-21.356469,,356,89,360,76,76,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93925299999999368 -21.35570600000000141),688,Ame18fieldstation-424,Point,119.939253,-21.355706,,307,75,355,70,77,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93949200000000133 -21.35643299999999911),720,Ame18fieldstation-452,Point,119.939492,-21.356433,,323,79,5,74,78,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94010799999999506 -21.35698000000000008),918,Ame18fieldstation-605,Point,119.940108,-21.35698,Quartzofeldspathic_schist_with_veins_that_have_been_folded_at_a_shallow_angle._But_lineation_in_schist_is_still_steeply_plunging.,280,73,334,69,78,0,0,foliation,schistosity,fold,,296,23,296,87,,,15308453104876.jpg,,,,,,,,,
Point (119.9411049999999932 -21.35716999999999999),2016,AME18FieldStation-575,Point,119.941105,-21.35717,Shear_zone_area;_hypothesis,310,89,315,78,78,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94155000000000655 -21.35673699999999897),673,Ame18fieldstation-405,Point,119.94155,-21.356737,Hinge,352,90,352,79,79,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93885600000000125 -21.35573000000000121),1265,AME 18 fieldstation-418,Point,119.938856,-21.35573,Long_leg,295,89,300,79,79,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93963599999999303 -21.3565189999999987),1295,AME 18 fieldstation-446,Point,119.939636,-21.356519,Chert_bed,297,79,341,74,79,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93954700000000457 -21.3565080000000016),1852,AME18FieldStation-440,Point,119.939547,-21.356508,,154,83,186,77,79,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93989000000000544 -21.35690500000000114),2025,AME18FieldStation-583,Point,119.93989,-21.356905,,291,90,291,79,79,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.93934099999999887 -21.3557459999999999),693,Ame18fieldstation-427,Point,119.939341,-21.355746,,300,85,326,79,80,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93944399999999462 -21.35635299999999859),718,Ame18fieldstation-450,Point,119.939444,-21.356353,,322,82,360,77,80,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93964800000000537 -21.35646500000000003),723,Ame18fieldstation-455,Point,119.939648,-21.356465,,287,80,332,76,80,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94008700000000545 -21.355792000000001),742,Ame18fieldstation-469,Point,119.940087,-21.355792,Foliation_is_crenulated.,271,86,293,79,80,0,0,foliation,,,,0,0,0,0,,,15302356410153.jpg,,,,,,,,,
Point (119.93897695772000134 -21.35597503328299851),927,Ame18fieldstation-611,Point,119.93897695772,-21.355975033283,Interbedded_cherts_and_schists;_with_dextral_asymmetric_skinks_and_folds._Crenulations.,288,87,305,80,80,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93909100000000478 -21.35567800000000105),1268,AME 18 fieldstation-421,Point,119.939091,-21.355678,Long_leg_after_fault,292,89,298,80,80,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94141000000000474 -21.3567399999999985),1799,AME18FieldStation-396,Point,119.94141,-21.35674,Hinge1,345,88,356,80,80,0,0,bedding,,,,0,0,0,0,,,15300668895146.jpg,,,,,,,,,
Point (119.93976999999999578 -21.35592199999999963),1833,AME18FieldStation-421,Point,119.93977,-21.355922,,285,86,307,79,80,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94048800000000199 -21.35694099999999906),2022,AME18FieldStation-581,Point,119.940488,-21.356941,,303,86,325,79,80,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.93909299999999973 -21.3567140000000002),2028,AME18FieldStation-585,Point,119.939093,-21.356714,,287,88,298,80,80,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.93923700000000565 -21.35571600000000103),687,Ame18fieldstation-421,Point,119.939237,-21.355716,,298,87,316,81,81,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93962500000000659 -21.35644100000000023),722,Ame18fieldstation-454,Point,119.939625,-21.356441,Not_Stripey_chert._Lamited_cherts_with_bedding_parallel_fractures_every_2xq10_cm,324,84,357,79,81,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94108300000000611 -21.35747800000000041),910,Ame18fieldstation-599,Point,119.941083,-21.357478,1_m_wide_striped_chert_bed._Next_to_granite_(?)_bearing_unit,276,88,288,81,81,0,0,bedding,,,,0,0,0,0,,,15308424787191.jpg,,,,,,,,,
Point (119.94139199999999335 -21.35678000000000054),1250,AME 18 fieldstation-404,Point,119.941392,-21.35678,Hinge,321,73,383,71,81,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93989000000000544 -21.35619300000000109),1303,AME 18 fieldstation-454,Point,119.93989,-21.356193,,98,88,110,81,81,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93958800000000053 -21.3558640000000004),1831,AME18FieldStation-419,Point,119.939588,-21.355864,,304,81,349,77,81,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93989999999999441 -21.3561639999999997),1862,AME18FieldStation-450,Point,119.9399,-21.356164,,50,80,98,77,81,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94151999999999703 -21.35673399999999944),672,Ame18fieldstation-404,Point,119.94152,-21.356734,Long_limb.,254,87,274,81,82,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93891999999999598 -21.35583700000000107),933,Ame18fieldstation-614,Point,119.93892,-21.355837,Felsic_schist_with_small_porphyroclasts;_very_well_crenulated.,279,85,311,81,82,0,0,foliation,schistosity,,,0,0,0,0,Ame18-245,279 85 overturned.,15308493152860.jpg,,,,,,,,,
Point (119.94150600000000395 -21.35677000000000092),1251,AME 18 fieldstation-405,Point,119.941506,-21.35677,Hinge,274,69,343,68,82,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93907299999999339 -21.35602499999999893),931,Ame18fieldstation-613,Point,119.939073,-21.356025,Southern_limb_of_open_fold,185,76,248,74,83,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94135799999999392 -21.35671500000000123),1249,AME 18 fieldstation-403,Point,119.941358,-21.356715,Long_limb_of_asymmetrical_folding,312,84,352,81,83,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93945300000000032 -21.35637300000000138),1851,AME18FieldStation-439,Point,119.939453,-21.356373,,320,86,350,82,83,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9398130000000009 -21.35620199999999969),709,Ame18fieldstation-443,Point,119.939813,-21.356202,,14,84,0,0,84,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93949100000000385 -21.35627300000000162),1289,AME 18 fieldstation-441,Point,119.939491,-21.356273,,278,79,339,77,84,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93947199999999498 -21.35642599999999902),1294,AME 18 fieldstation-445,Point,119.939472,-21.356426,,328,88,346,84,84,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93940899999999772 -21.35629799999999889),1291,AME 18 fieldstation-443,Point,119.939409,-21.356298,,347,88,0,85,85,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
