EigenVal1	EigenVal2	EigenVal3	EigenVec1X	EigenVec1Y	EigenVec1Z	EigenVec2X	EigenVec2Y	EigenVec2Z	EigenVec3X	EigenVec3Y	EigenVec3Z
0.0190916	0.00499855	0.00347115	0.649376	-0.54752	0.527762	-0.513172	0.196664	0.835451	0.561217	0.813354	0.153263
0.205259	0.0109667	0.00162156	0.715788	-0.375249	-0.588928	0.55254	0.820052	0.149047	0.427022	-0.432092	0.794323
0.0113682	0.00437593	0.00197017	0.721909	0.650177	-0.236889	-0.686397	0.716237	-0.125946	0.0877815	0.253522	0.963338
0.00733622	0.00461187	0.00380393	0.695671	0.405155	0.593204	-0.595787	-0.13595	0.791553	-0.401348	0.904083	-0.14681
0.0584902	0.0197505	0.00741199	0.477452	-0.278996	0.833187	0.40561	0.911153	0.0726711	-0.779436	0.303252	0.548195
0.00737566	0.00364697	0.00272603	0.788763	0.595318	0.153134	-0.180118	-0.0143506	0.98354	-0.587717	0.803362	-0.0959084
0.0193294	0.0086946	0.00688818	0.59588	0.802975	-0.0125577	0.63125	-0.458664	0.62542	-0.496437	0.380602	0.780187
0.0518131	0.0118645	0.0101525	0.933578	-0.0392433	0.356218	-0.346388	0.156102	0.925012	0.0919071	0.986961	-0.13214
0.0104474	0.00368501	0.00287105	-0.546734	0.187974	0.815934	0.325132	0.945669	0	0.771603	-0.265286	0.578145
0.0427777	0.0279925	0.00342802	0.526777	-0.435623	0.72989	-0.825294	-0.467663	0.316515	-0.203461	0.769106	0.605871
0.0255082	0.00366074	0.00208012	0.928128	0.183528	-0.323877	0.317724	0.0628267	0.946099	-0.193984	0.981005	0
0.0210303	0.0123154	0.00713152	-0.670632	-0.0183516	0.741563	0.464046	-0.790303	0.400102	0.578717	0.612441	0.538519
0.0181868	0.017936	0.00777674	-0.582853	-0.191566	0.789674	0.448852	0.734194	0.509402	0.677358	-0.651353	0.341943
0.00578627	0.00550496	0.00226383	0.804525	0.535321	-0.257238	-0.571943	0.815045	-0.092643	0.160067	0.221659	0.961897
0.0113894	0.00359016	0.0012631	0.900192	0.230479	-0.369506	-0.158005	0.963511	0.216056	0.405819	-0.136108	0.903762
0.014358	0.00761687	0.00287409	-0.18426	0.232345	0.95502	-0.359351	0.888462	-0.285485	0.914831	0.395791	0.0802147
0.0260182	0.0145337	0.0051774	0.973073	0.193652	0.125014	-0.0245573	-0.452179	0.891589	-0.229187	0.870651	0.435248
0.0124016	0.00511113	0.00502843	-0.089281	-0.508015	0.856709	0.110577	0.849771	0.515424	0.989849	-0.14075	0.0196936
0.0238274	0.00523582	0.00378725	-0.297597	0.835748	-0.461478	0.930679	0.146236	-0.335338	0.212774	0.529283	0.821332
0.00555488	0.00335185	0.00334484	0.384404	0.298804	0.87347	-0.666505	0.744499	0.038637	0.638752	0.597025	-0.485342
0.0426053	0.0190346	0.00817587	0.250067	-0.504732	0.826264	0.925515	-0.126065	-0.357114	0.28441	0.854022	0.435612
0.0156228	0.0122158	0.00727157	-0.202542	0.938724	-0.278879	0.8457	0.0240918	-0.533114	0.493728	0.343826	0.798759
0.00794123	0.00613684	0.0037443	0.431127	0.848417	-0.307112	0.878129	-0.316288	0.358958	-0.207411	0.42444	0.88138
0.00590063	0.00468541	0.00238522	0.91207	0.320686	-0.255515	-0.409442	0.745758	-0.525549	0.0220162	0.583957	0.811486
0.0123688	0.00722851	0.00541219	0.2522	0.943102	-0.21669	0.0559793	0.209334	0.97624	0.966055	-0.258338	0
0.0205166	0.00533575	0.00352699	-0.271217	0.851425	-0.448907	0.960975	0.265929	-0.0762157	-0.0544854	0.452059	0.890322
0.0509256	0.00576612	0.00189205	0.889974	0.0172115	-0.455687	0.267149	0.790173	0.551596	0.369565	-0.612642	0.698635
0.0106088	0.00817843	0.00641194	0.799788	0.471816	-0.371118	0.49979	-0.180952	0.847034	-0.332489	0.862929	0.380532
0.013965	0.0103818	0.00219886	0.45543	0.744351	-0.48839	-0.887831	0.339147	-0.311023	-0.0658748	0.575257	0.815316
0.0329977	0.00495328	0.00236547	-0.225398	0.81245	-0.5377	0.47361	0.573675	0.668275	0.851405	-0.104032	-0.514089
0.421274	0.0506665	0.0346085	0.0472124	-0.537531	0.841921	-0.373623	0.772177	0.513954	0.926378	0.338826	0.164378
0.0113594	0.00510182	0.00354733	0.533818	0.628312	-0.565917	-0.4508	0.777672	0.438184	0.715415	0.0212049	0.698378
0.0391301	0.00550701	0.00338089	0.0209222	-0.419267	0.907622	0.143581	0.89967	0.412284	0.989417	-0.121692	-0.079022
0.039946	0.0280688	0.00917937	0.415465	-0.428855	0.802167	0.907611	0.253867	-0.334355	-0.0602541	0.866969	0.494706
0.0156418	0.0129471	0.00681726	0.412074	0.0403107	0.910258	-0.0166245	0.999187	-0.036723	0.910999	0	-0.412409
0.085702	0.00393951	0.00107139	-0.523686	0.292379	0.800167	0.538328	0.841543	0.0448219	0.66027	-0.454225	0.5981
0.0186697	0.00997745	0.00653116	-0.116826	0.910575	-0.396491	0.444063	0.404988	0.799245	0.888346	-0.0826949	-0.451666
0.0154388	0.00362946	0.00268798	-0.4227	0.876492	-0.230404	-0.605687	-0.0841053	0.791245	0.674142	0.474012	0.566432
0.232775	0.0281047	0.0257308	-0.173139	0.980749	0.0902978	0.602333	0.0329022	0.797566	0.779242	0.192479	-0.596434
0.0197151	0.0060649	0.00299414	-0.0430119	0.779206	0.625291	0.327253	-0.580353	0.745718	0.943957	0.236703	-0.230035
0.0937056	0.041982	0.0244662	0.812587	-0.148021	0.56373	-0.581387	-0.274087	0.766071	-0.0411166	0.950245	0.308777
0.05309	0.0192598	0.0145458	0.862957	-0.317427	-0.393123	0.281842	-0.343353	0.895921	0.41937	0.883939	0.206834
0.0172929	0.00313292	0.00247047	-0.415016	0.788179	-0.454462	0.565964	0.614752	0.549332	-0.712353	0.0292275	0.701212
0.0189603	0.00958761	0.0070145	-0.271579	0.0425172	0.961476	-0.0675437	0.995718	-0.0631098	0.960043	0.082081	0.267545
0.0702769	0.0119493	0.00811245	0.234752	0.965071	0.116314	0.650438	-0.244875	0.719003	0.722372	-0.0931321	-0.685204
0.0582042	0.0109586	0.00254467	0.666773	0.254676	-0.700396	-0.483459	0.863031	-0.146438	0.567169	0.436254	0.698571
0.0151392	0.00791636	0.00474377	-0.658155	0.752753	0.0139277	-0.403939	-0.368667	0.837209	0.635346	0.545387	0.546706
0.00744276	0.00665017	0.00373296	0.240419	-0.091042	0.96639	-0.398233	0.898694	0.183737	0.885217	0.429022	-0.179808
0.00480092	0.00328766	0.00285142	0.297719	-0.310081	0.902891	0.893697	0.423069	-0.149393	-0.335662	0.851389	0.403074
0.00861758	0.00619259	0.0031397	0.340847	0.778947	-0.52637	0.0730346	0.536266	0.840883	0.937278	-0.325056	0.125895
0.0182548	0.0143978	0.00603373	0.811519	-0.154633	0.563494	-0.538421	-0.572556	0.61829	-0.227024	0.805151	0.547898
0.0112229	0.00459322	0.00266152	0.427702	0.681727	-0.593566	0.257629	0.537486	0.802955	0.866429	-0.496345	0.054251
0.0210576	0.0118138	0.00931685	0.936209	0.133769	-0.32499	0.350984	-0.403185	0.845134	0.0179787	0.905289	0.424416
0.0380045	0.0138018	0.0070053	-0.184381	0.778626	-0.599787	0.871529	0.411632	0.266451	-0.454357	0.473604	0.754492
0.00732056	0.00709159	0.00472339	-0.249551	0.0690807	0.965894	0.753947	-0.612086	0.238568	0.607691	0.787768	0.100664
0.0123291	0.00665844	0.00364575	0.856858	-0.107742	0.504169	0.364519	0.818164	-0.444673	-0.364582	0.564801	0.740324
0.00881364	0.00692683	0.00474058	0.1663	0.309338	0.936298	0.30167	0.888034	-0.346973	0.938797	-0.340154	-0.054362
0.182518	0.0114029	0.00102132	-0.24438	0.551451	0.797609	0.90563	0.423785	-0.0155197	-0.346573	0.718546	-0.602975
0.00796246	0.00545194	0.00269836	0.209232	0.436341	0.875116	0.901694	-0.432375	0	0.378378	0.789087	-0.483913
0.041717	0.0041503	0.000948383	0.324583	0.871473	0.367671	-0.852048	0.100619	0.513702	0.410683	-0.480012	0.775196
0.708084	0.31102	0.256125	-0.644382	0.757022	-0.108121	0.648996	0.466605	-0.600903	0.404447	0.457381	0.791976
0.00863987	0.00477394	0.00188982	-0.109023	0.964138	-0.241976	0.964485	0.0436827	-0.260502	0.240589	0.261783	0.934659
0.0234311	0.00927796	0.00319022	0.705853	0.511825	0.4897	0.159426	-0.788367	0.59419	-0.690184	0.34134	0.63807
0.00802141	0.00412701	0.00276971	0.596515	-0.262053	0.758615	0.1535	0.964997	0.212645	0.787786	0.0103982	-0.615861
0.0124617	0.00540381	0.00318513	-0.253836	0.853113	0.455813	-0.00515521	-0.472435	0.881351	0.967234	0.221368	0.124319
0.046814	0.0137478	0.00460058	0.179682	-0.473248	0.86241	0.821664	0.554249	0.132952	0.540909	-0.684722	-0.48844
0.0120615	0.00534855	0.0042724	0.754842	0.166523	0.634417	-0.569701	-0.312878	0.759966	-0.325047	0.935081	0.141305
0.0840915	0.0652463	0.0151984	0.867521	0.339608	0.36342	-0.335312	-0.140363	0.931592	-0.367387	0.930035	0.00789298
0.104158	0.0368935	0.022126	0.862388	-0.489917	-0.127551	0.496222	0.867934	0.0213313	0.100255	-0.0816893	0.991603
0.0686984	0.0102363	0.00618441	-0.296957	-0.114816	0.947963	0.783771	-0.596384	0.173289	0.545454	0.794445	0.26709
0.0345226	0.0185302	0.00586295	0.210383	0.966884	-0.144479	0.977136	-0.212613	0	0.0307183	0.141176	0.989508
0.0356362	0.0156472	0.00846811	0.953764	-0.298	0.0391071	-0.00223652	0.123075	0.992395	0.300547	0.946598	-0.116719
0.00575094	0.00286687	0.00233605	0.63324	-0.348802	-0.690901	0.773805	0.30297	0.556269	-0.0152946	0.886874	-0.461758
0.0676429	0.0275941	0.0143817	-0.528667	-0.153237	0.834883	0.734332	0.410775	0.54039	-0.425757	0.898767	-0.104636
0.0106621	0.00744777	0.00408727	0.236155	0.956619	-0.170618	0.971673	-0.230843	0.0506182	-0.00903639	0.177738	0.984036
0.0143147	0.00957427	0.00541005	-0.623913	0.742294	-0.244401	-0.610744	-0.268022	0.745088	0.48757	0.614137	0.620574
0.0987853	0.0224606	0.010668	0.502394	0.525223	-0.686834	0.35458	0.599341	0.717679	0.78859	-0.604095	0.114872
0.0130771	0.00452646	0.00161742	0.812665	0.578774	0.0677872	-0.556915	0.805631	-0.202002	-0.171525	0.126409	0.977036
0.0323716	0.00324567	0.00213188	-0.368669	0.427262	0.825548	0.926368	0.0953269	0.364356	0.0769787	0.899088	-0.430946
0.0376307	0.00919001	0.00338275	-0.448824	0.877083	0.171122	-0.143474	-0.259736	0.954962	0.882027	0.404059	0.242414
0.0943549	0.0255145	0.014257	0.778825	0.589756	0.213586	-0.441301	0.757186	-0.481583	-0.445742	0.280813	0.849976
0.00733451	0.00461237	0.00269094	0.52993	0.21375	0.820662	0.764075	-0.540182	-0.352694	0.367918	0.81395	-0.449579
0.0155082	0.0107802	0.00644542	-0.566671	0.822974	-0.0399746	0.823654	0.564517	-0.0539886	0.0218649	0.063519	0.997741
0.171932	0.0582567	0.0176617	0.0677301	-0.631668	0.772275	0.981269	0.182092	0.0628793	-0.180344	0.75355	0.632169
0.0964845	0.0263426	0.0167779	0.28024	0.201433	0.938558	-0.209733	0.966962	-0.144905	0.936738	0.156238	-0.313229
0.0309036	0.0185497	0.0179294	0.431717	-0.527969	0.731348	0.504909	0.81332	0.289097	-0.747454	0.244456	0.6177
0.0273923	0.0126767	0.0064683	0.852027	0.519651	0.0633479	-0.386292	0.705764	-0.593864	-0.353311	0.481518	0.802067
0.0558922	0.0288647	0.00154443	0.230281	0.901032	0.367576	-0.703098	-0.107088	0.702983	0.672773	-0.420326	0.608853
0.374205	0.0414352	0.00347281	-0.379378	0.491156	0.784117	0.855454	0.509089	0.0950093	-0.352521	0.70682	-0.613298
0.0510281	0.0225715	0.01122	0.846179	-0.294259	0.44429	0.52601	0.594834	-0.607854	-0.085412	0.748054	0.658118
0.0179171	0.0156442	0.00776155	-0.573521	0.167482	0.801888	0.628858	-0.537312	0.561991	0.524987	0.826587	0.202837
0.00987469	0.00546192	0.00421315	0.493092	0.766389	-0.411714	0.114114	0.412181	0.903928	0.86246	-0.492702	0.115787
0.012376	0.0068959	0.00577125	0.224379	0.613674	0.757006	-0.472389	0.747936	-0.466305	0.852351	0.252972	-0.457714
0.0068588	0.00470018	0.00163839	-0.069464	0.584924	0.808108	0.722443	0.588116	-0.363589	0.687933	-0.558556	0.463427
0.0470106	0.0276362	0.0252321	0.725433	-0.260858	0.636946	-0.425706	0.557123	0.713013	0.540853	0.788395	-0.293107
0.0130447	0.0105912	0.00431645	0.987875	0.142235	-0.0622313	0.103001	-0.300519	0.948198	-0.116165	0.943111	0.311526
0.023611	0.0142394	0.00340175	0.77772	0.59929	-0.189745	-0.584989	0.57951	-0.567412	-0.230085	0.552286	0.801275
0.0193025	0.0059281	0.00399535	0.963068	0.182008	-0.198425	-0.258824	0.828928	-0.495871	0.0742276	0.528915	0.845422
0.0240866	0.00940124	0.00147495	0.517231	-0.586763	-0.623042	0.814954	0.560002	0.149156	0.261386	-0.584899	0.767835
0.00902328	0.00282659	0.00190835	0.0810877	-0.247981	0.965365	0.25577	0.941299	0.220315	0.963331	-0.229047	-0.139754
0.0326865	0.0160664	0.00679761	0.761787	0.646792	0.0366161	0.328289	-0.434149	0.838893	-0.558486	0.627037	0.543064
0.0489064	0.0394276	0.0254297	0.918345	0.395052	-0.0240152	-0.0545829	0.186516	0.980935	-0.391999	0.899525	-0.192849
0.0280487	0.0222482	0.0137422	0.853832	-0.10976	0.508845	0.155887	0.98657	-0.0487693	-0.496659	0.120963	0.859476
0.151897	0.0323664	0.0170944	0.711088	-0.421576	0.562697	0.699434	0.505792	-0.504942	-0.0717362	0.752628	0.654527
0.0908962	0.0309518	0.00796207	0.58194	-0.680731	0.444917	0.762856	0.267385	-0.588691	0.281776	0.68199	0.674902
0.0157107	0.00724912	0.00148198	-0.316794	0.442334	0.839037	0.83995	0.541747	0.0315338	-0.440597	0.714738	-0.54316
0.092002	0.0281011	0.0180492	0.379294	0.693909	-0.612068	0.486017	0.41348	0.769949	0.787352	-0.589512	-0.180421
0.0138395	0.00217183	0.00177973	0.751837	0.102181	0.651383	-0.490327	0.747134	0.448743	-0.440818	-0.656772	0.611825
0.0412607	0.0181822	0.00921629	0.105157	0.663894	0.740396	0.0397373	0.741124	-0.670191	0.993661	-0.0998967	-0.0515531
0.00785619	0.00428193	0.00350221	0.728908	0.648531	-0.219319	-0.594128	0.440059	-0.67332	-0.340155	0.621092	0.706073
0.0204506	0.00828167	0.0041099	0.788496	-0.155234	-0.595127	0.401509	-0.603068	0.689274	0.465901	0.782439	0.413189
0.0305028	0.00995316	0.00169745	-0.650738	0.224488	0.725359	0.74486	0.374171	0.552431	-0.147394	0.899778	-0.410699
0.0121512	0.00782034	0.00423307	0.666523	0.744743	0.0332467	0.635211	-0.590708	0.497565	-0.390197	0.31052	0.866789
0.00668056	0.00349317	0.00244245	0.654522	0.581804	0.482808	-0.711039	0.690736	0.131558	-0.256952	-0.429403	0.865788
0.00923581	0.00815007	0.002652	0.875909	0.326788	0.354955	-0.157956	-0.500923	0.850956	-0.455888	0.801427	0.387144
0.0182833	0.0139766	0.00573603	0.600213	-0.11463	0.791584	-0.531252	-0.796974	0.287408	-0.597926	0.593036	0.539252
0.0120578	0.00301417	0.00286373	0.0578373	0.924512	-0.37674	0.747617	0.20998	0.630062	-0.661607	0.318098	0.679036
0.0460315	0.018552	0.00156484	0.722797	0.496198	-0.48099	-0.103561	0.765932	0.634525	-0.683256	0.408821	-0.605001
0.0116111	0.00978454	0.0075756	0.90037	0.399893	0.171521	-0.288851	0.844105	-0.45172	-0.325421	0.357171	0.875517
0.0200647	0.0149822	0.000982202	0.824081	0.0855012	-0.559983	0.235035	0.847831	0.475333	-0.515412	0.523328	-0.678585
0.0428812	0.0103159	0.00490191	0.486897	-0.577476	0.655327	-0.837627	-0.096011	0.537739	0.247612	0.810743	0.530457
0.0407852	0.0204971	0.010493	0.686369	0.720777	-0.0968366	-0.264777	0.371682	0.889801	0.677341	-0.585092	0.445956
0.028531	0.0127172	0.0061087	0.594997	-0.0827166	0.79946	0.764765	0.364213	-0.531492	-0.24721	0.927635	0.279964
0.0716538	0.0409772	0.0114119	0.378164	0.879559	-0.288736	0.277917	0.189645	0.941699	0.883037	-0.436361	-0.172727
0.0324202	0.00591078	0.000742018	-0.573978	0.388696	0.720738	0.743289	0.616639	0.259382	0.343614	-0.684596	0.642851
0.0229822	0.00768392	0.00431605	0.143124	0.875798	-0.46097	-0.0916746	0.475494	0.874929	0.98545	-0.0829638	0.148343
0.513732	0.378364	0.0851946	-0.211208	0.951155	-0.225158	0.88303	0.086905	-0.4612	0.419105	0.29623	0.858253
0.0186949	0.00872812	0.00457203	-0.584394	0.723879	0.366721	0.568712	0.687721	-0.451229	0.578836	0.0551368	0.813578
0.0311749	0.0108197	0.00567901	0.959987	-0.227539	0.163254	0.27809	0.843326	-0.459856	-0.0330412	0.486855	0.872858
0.022195	0.00335399	0.00225028	0.638038	0.368919	-0.675874	-0.190808	0.926128	0.32539	0.745989	-0.0786493	0.661298
0.0398887	0.0125267	0.00432514	0.482427	0.748947	-0.45425	0.263667	0.370372	0.890676	0.835311	-0.549457	-0.0187951
0.0846098	0.0259946	0.00838285	0.00296699	0.261559	0.965183	-0.178277	0.949863	-0.25686	0.983976	0.171308	-0.0494482
0.0394399	0.0184522	0.00104103	0.039439	0.787412	0.615164	-0.841342	-0.30596	0.44557	0.539063	-0.535136	0.650416
0.269801	0.0210142	0.0148204	-0.440041	0.692066	-0.572196	0.610561	0.697838	0.374483	-0.658467	0.184573	0.729626
0.0104138	0.00539742	0.00400818	-0.530603	0.559411	0.636804	0.333221	-0.553128	0.763553	0.779374	0.61734	0.107084
0.0212149	0.0119366	0.00561108	-0.225042	0.856054	-0.465326	0.616876	0.494851	0.612035	0.754202	-0.149315	-0.639441
0.024631	0.00506795	0.00313343	0.973921	-0.19971	0.107671	0.219805	0.948145	-0.229581	-0.0562385	0.24726	0.967316
0.00811073	0.00461945	0.0022314	0.914462	0.248034	-0.319748	-0.299735	0.94601	-0.123388	0.27188	0.208673	0.939434
0.00567649	0.00383838	0.00295015	0.0647689	-0.348772	0.934967	-0.481602	0.809672	0.335396	0.873994	0.472005	0.115528
0.0135049	0.00878004	0.00386671	-0.320367	0.869137	-0.376783	0.1053	0.427956	0.897645	0.941423	0.247901	-0.228623
0.0204489	0.0107414	0.00601508	0.407678	-0.500411	0.763798	0.838621	0.536123	-0.0963678	0.361266	-0.679824	-0.638221
0.0390825	0.0192823	0.0135721	0.574473	0.22727	0.786339	-0.644475	0.717839	0.26336	0.504611	0.658069	-0.558849
0.0126205	0.00480441	0.00255067	0.224112	0.957425	-0.181967	-0.705796	0.288206	0.647139	0.672031	-0.0166007	0.740337
0.00784144	0.00431007	0.00285497	-0.0587255	0.78221	0.620241	0.835886	-0.30114	0.458922	0.545753	0.545401	-0.636153
0.00677202	0.00301534	0.00201459	-0.13582	0.96636	-0.218406	0.149447	0.23791	0.959721	0.979397	0.0977089	-0.176732
0.00956404	0.00711414	0.00628288	-0.631672	0.633551	0.44677	0.219244	-0.406782	0.886826	0.743587	0.658135	0.11805
0.037407	0.0216309	0.012697	-0.584399	-0.40387	0.703823	-0.196027	0.911922	0.360516	0.787433	-0.0727167	0.612096
0.0111342	0.00689807	0.00290339	0.985723	0.0328918	0.165133	-0.162404	0.444625	0.880871	0.0444488	0.895113	-0.443619
0.068983	0.0193796	0.0080581	0.784552	-0.460002	0.415785	0.618866	0.53925	-0.571152	0.0385192	0.705413	0.707749
0.0120834	0.00569787	0.00538221	0.808962	0.572033	0.135499	-0.579647	0.737782	0.345957	0.0979298	-0.358408	0.928415
0.0100855	0.00514411	0.00398888	-0.569515	0.78777	-0.234673	0.772911	0.610394	0.173284	-0.279751	0.0826938	0.956505
0.0151313	0.00954501	0.00597322	0.972331	-0.122149	0.199126	0.214583	0.803941	-0.554647	-0.0923362	0.58203	0.807908
0.0716597	0.0373382	0.00903534	-0.242928	0.0944422	0.965436	-0.235403	0.95976	-0.15312	0.941048	0.264464	0.210921
0.00826293	0.0051198	0.00312541	-0.137016	-0.510082	0.849142	0.989489	-0.110499	0.0932847	0.0462466	0.852998	0.519861
0.00785234	0.00378139	0.00240737	0.143911	0.983862	0.106326	0.801988	-0.178899	0.569922	-0.579746	-0.0032543	0.814791
0.0136793	0.00707598	0.00507767	-0.152583	0.0805403	0.985003	-0.422619	0.895631	-0.138699	0.893371	0.437445	0.10262
0.0820653	0.0247722	0.00132235	-0.262085	0.793605	0.549093	-0.858657	-0.451466	0.242664	0.440476	-0.407884	0.799757
0.129134	0.0470415	0.0258376	0.52346	0.805836	0.276799	-0.684077	0.203798	0.700361	0.507965	-0.555963	0.657934
0.00797551	0.00477148	0.0020836	-0.360115	-0.32193	0.875602	-0.387097	0.905525	0.173727	0.848807	0.276381	0.450711
0.0492633	0.00504811	0.00206035	-0.624512	0.0789902	0.777011	0.65056	0.603097	0.461569	-0.432153	0.793747	-0.428029
0.0202152	0.0103157	0.00505396	-0.301675	0.806278	-0.50883	0.948688	0.200797	-0.244279	0.0947852	0.556414	0.825481
0.0283013	0.0128051	0.00531426	0.633559	0.767134	0.100536	0.622727	-0.582726	0.522151	-0.459145	0.268207	0.846907
0.010933	0.00420492	0.00303338	0.361067	0.667708	-0.650997	0.930331	-0.209898	0.30071	-0.0641435	0.714219	0.696977
0.0799038	0.0522114	0.0348371	0.728563	-0.683307	-0.0478301	0.15211	0.0933101	0.983949	0.667876	0.724144	-0.17192
0.157559	0.0236829	0.0105777	0.650337	0.725322	-0.225764	0.493483	-0.177439	0.851463	0.577526	-0.665149	-0.47333
0.0367644	0.00543058	0.00066985	-0.0215707	0.74624	0.665327	0.945755	0.231005	-0.228436	0.324162	-0.624309	0.710744
0.170416	0.0763624	0.00578844	0.17983	0.685404	0.705608	0.969153	-0.000553664	-0.246459	0.168533	-0.728163	0.664361
0.0267022	0.00270407	0.00153784	-0.176154	0.719396	0.671893	0.984207	0.116571	0.133223	-0.0175169	-0.684749	0.728568
0.0399834	0.0304073	0.00772059	0.397073	-0.596929	0.697143	0.594629	0.745927	0.300017	0.699106	-0.295413	-0.651139
0.0306558	0.0294119	0.0171939	0.682869	-0.0413771	0.729368	-0.715007	-0.242645	0.655659	-0.149848	0.969232	0.19528
0.0307522	0.0180044	0.0126277	0.951581	-0.305309	0.0357795	-0.0963945	-0.185846	0.977839	0.291894	0.933942	0.206278
0.316179	0.130123	0.0628782	0.0841635	0.97897	0.185833	0.316146	-0.203094	0.926717	0.94497	-0.0192453	-0.326591
0.060827	0.0162033	0.00598037	0.025762	0.974006	0.225052	0.0941982	-0.226491	0.969448	0.99522	-0.00377538	-0.0975844
0.00556566	0.00326282	0.00228994	0.430688	-0.46213	0.775206	0.896455	0.318314	-0.308292	-0.104288	0.827715	0.551372
0.157058	0.0389702	0.0045609	-0.636615	0.122634	0.761369	0.538415	0.777503	0.32496	0.552115	-0.616806	0.560998
0.00825647	0.00549761	0.00266355	-0.604341	0.776482	0.178457	0.764704	0.628177	-0.143602	0.223607	-0.0496824	0.973412
2.0599	0.411504	0.190515	-0.424638	0.644035	-0.636319	0.761243	0.634443	0.134132	-0.490094	0.427435	0.759676
0.050549	0.023582	0.021574	-0.556001	0.180905	0.811256	0.808866	-0.106886	0.578197	0.19131	0.977675	-0.0868993
0.0511152	0.0425607	0.0210791	0.766598	0.341353	-0.54388	-0.0436342	0.872732	0.486247	0.640643	-0.349024	0.683929
0.0585248	0.0306953	0.00128932	0.610894	0.680731	0.404245	-0.754093	0.344778	0.558992	0.241148	-0.646323	0.723957
0.180286	0.0597294	0.0149936	0.058894	0.830627	0.553706	-0.759523	-0.32266	0.564814	0.647809	-0.453817	0.611878
0.0528338	0.0275474	0.0175346	0.768589	0.517173	-0.376566	-0.120406	0.695044	0.708814	-0.628309	0.499446	-0.596474
0.0313569	0.0113082	0.00735154	-0.358944	0.733207	-0.577553	-0.68351	0.214886	0.697595	0.635589	0.64516	0.424022
0.0421185	0.0127302	0.00388942	0.971858	-0.20389	0.117989	-0.209546	-0.519409	0.828435	0.107625	0.829845	0.547516
0.0143188	0.00679229	0.00188042	-0.3441	-0.257007	0.903074	0.919335	-0.287707	0.268417	0.190836	0.92259	0.335276
0.0551559	0.0111876	0.00415974	0.217633	0.95615	-0.195994	0.974843	-0.203035	0.0919694	-0.0481428	0.211079	0.976283
0.0592516	0.043676	0.0120045	0.408472	0.870337	-0.27507	-0.466625	0.458112	0.756567	0.784481	-0.180682	0.593248
0.0971019	0.0103588	0.00252645	-0.290212	0.602925	0.743141	0.955564	0.224549	0.190987	-0.0517206	0.765545	-0.6413
0.0455558	0.0095356	0.00804449	0.823692	0.243294	-0.512191	0.473588	0.201586	0.857367	-0.311843	0.948773	-0.0508237
0.00960161	0.00519133	0.00452479	0.314605	0.818905	-0.480019	-0.347212	0.569931	0.74473	0.883441	-0.0676275	0.463637
0.264733	0.102416	0.0652408	0.170448	-0.526802	0.832723	-0.827107	0.382841	0.411494	0.535576	0.758889	0.370467
0.00632946	0.00453837	0.00349346	0.670462	0.0481973	0.740377	0.528957	0.668699	-0.522538	-0.520274	0.741969	0.422843
0.0118372	0.00632021	0.00385569	-0.41974	0.808934	-0.411637	-0.482545	0.185234	0.85606	0.768745	0.557956	0.312597
0.085002	0.0331522	0.0122004	-0.0296373	0.923005	0.383646	-0.0853442	-0.384749	0.919067	0.995911	-0.00550332	0.090176
0.0563602	0.016298	0.00881622	0.879987	0.292974	-0.373883	0.395355	-0.0154726	0.918398	-0.263282	0.955995	0.129444
0.0940274	0.0453022	0.0150672	0.797792	-0.394766	0.455728	0.236753	0.900252	0.365368	-0.554505	-0.183593	0.811676
0.0381743	0.0196794	0.0106206	0.856715	-0.442267	0.265404	-0.42307	-0.3082	0.852071	0.295046	0.842266	0.451149
0.0362058	0.0149346	0.00276964	-0.498118	-0.0836508	0.863065	0.586836	-0.765279	0.26452	0.638358	0.63824	0.430289
0.00849635	0.00569009	0.00420258	0.807951	0.112643	0.578382	0.195812	0.874452	-0.443838	-0.555763	0.471853	0.684458
0.00891483	0.00420828	0.00304466	0.948672	0.0336909	-0.314461	0.262525	0.470564	0.842407	-0.176355	0.881723	-0.437566
0.0134781	0.00560713	0.00262339	0.226161	0.894971	0.38455	0.43308	-0.445999	0.78328	0.872521	-0.0106069	-0.488461
0.0368018	0.0193817	0.0095138	-0.0411655	0.98031	-0.193124	0.914876	0.114679	0.387106	-0.401631	0.160749	0.901583
0.0502858	0.0217379	0.0153452	-0.542456	-0.141067	0.828155	0.335489	0.867404	0.367503	-0.770187	0.477191	-0.423202
0.0252615	0.00388059	0.00253139	0.622544	-0.556019	0.550709	0.666133	0.745833	0	-0.410737	0.366846	0.834697
0.0227331	0.00560268	0.00341157	-0.453248	0.0972846	0.88606	0.526975	-0.772472	0.354378	0.718932	0.627553	0.298855
0.0369679	0.0321451	0.00925769	-0.62831	0.671802	0.392312	0.220853	-0.329506	0.91796	0.745956	0.663406	0.0586618
0.0183023	0.0144373	0.0112409	0.841405	0.225956	-0.490898	-0.421794	0.842462	-0.335183	0.337827	0.489083	0.804159
0.164288	0.0536445	0.0396508	0.0437132	0.859102	0.509935	0.62876	-0.420313	0.654215	0.77637	0.292029	-0.558542
0.0851487	0.0112418	0.00927489	-0.205162	0.936396	-0.284729	0.268264	0.333578	0.903748	0.941245	0.109033	-0.319639
0.0084483	0.00487599	0.00413274	-0.0881359	0.943296	-0.320037	0.888032	0.219957	0.403756	-0.451256	0.248618	0.857063
